id,type,lod,point_count,unique_point_count,surface_count,actual_volume,convex_hull_volume,obb_volume,aabb_volume,footprint_perimeter,obb_width,obb_length,surface_area,ground_area,wall_area,roof_area,ground_point_count,wall_point_count,roof_point_count,ground_surface-count,wall_surface_count,roof_surface_count,max_Z,min_Z,height_range,mean_Z,median_Z,std_Z,mode_Z,ground_Z,orientation_values,orientation_edges,errors,valid,hole_count,geometry,2d_grid_point_count,3d_grid_point_count,circularity_2d,hemisphericality_3d,convexity_2d,convexity_3d,fractality_2d,fractality_3d,rectangularity_2d,rectangularity_3d,squareness_2d,cubeness_3d,horizontal_elongation,min_vertical_elongation,max_vertical_elongation,form_factor_3D,equivalent_rectangularity_index_2d,equivalent_prism_index_3d,proximity_index_2d_,proximity_index_3d,exchange_index_2d,exchange_index_3d,spin_index_2d,spin_index_3d,perimeter_index_2d,circumference_index_3d,depth_index_2d,depth_index_3d,girth_index_2d,girth_index_3d,dispersion_index_2d,dispersion_index_3d,range_index_2d,range_index_3d,roughness_index_2d,roughness_index_3d,shared_walls_area,closest_distance
NL.IMBAG.Pand.0363100012061164-0,BuildingPart,1.2,84,28,16,1454.1523234135932,1495.6928087326942,1612.5049263081069,2849.9285060329307,53.39820813150207,6.555974130215856,21.076231347342823,878.6455368937271,124.60602599945108,623.157088894629,124.60602599945108,14,56,14,1,14,1,14.420000320434568,14.420000320434568,0.0,14.420000320434562,14.420000320434568,5.329070518200751e-15,14.420000320434568,2.7500003204345678,"[  0.           0.         220.11302031   0.           0.
   0.           0.           0.          18.66533549  61.44274669
   0.           0.           0.           0.           0.
   0.           0.           0.           1.01696534   0.
 244.97609659   0.           0.           0.           0.
   0.           0.           0.           0.          75.76865337
   0.           0.           0.           0.           0.
   1.1742711 ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((123742.13825 487971.47525 2.7500003204345678, 123733.73225 487973.93925000005 2.7500003204345678, 123733.89225 487974.48525 2.7500003204345678, 123723.31725000001 487977.58425 2.7500003204345678, 123724.97825 487983.27025 2.7500003204345678, 123743.08325 487977.98225 2.7500003204345678, 123743.18225 487978.00025000004 2.7500003204345678, 123743.20725 487977.84525 2.7500003204345678, 123743.34325 487976.40925 2.7500003204345678, 123743.42925 487974.96925 2.7500003204345678, 123743.45225 487974.24825 2.7500003204345678, 123743.46325 487973.52725000004 2.7500003204345678, 123743.39425 487971.14825 2.7500003204345678, 123743.30725 487971.15325000003 2.7500003204345678, 123742.13825 487971.47525 2.7500003204345678))",273,1650,0.5491557584340145,0.4243953811897445,0.9722265928671775,0.9722265928694954,0.3934857663348892,0.2830256775979295,0.9017971475489938,0.9017971354313514,0.8361858811635231,0.8827903089183365,0.6889399237381972,0.31581694645553593,0.5453554795747548,0.9708059836194728,0.982818426339858,0.9857500569162057,0.7603323551803503,0.8019768693889466,0.5977680041198808,0.5711650381238885,0.5245686833562178,0.604509172553139,0.7410504425705544,0.7115254375300359,0.6527260346454913,0.5987597695320035,0.48668826677442323,0.4484006161929902,0.646903371071216,0.7197298800065092,0.5713015101627746,0.5634783208791163,0.7579667693739487,1.0042692869488534,116.34664998842229,-0.0
NL.IMBAG.Pand.0363100012061199-0,BuildingPart,1.2,24,8,6,683.2207265476923,683.2207265470779,683.6917447718607,765.9412517626621,40.80453020672031,8.804780608534145,11.605149694687283,477.2439236136715,102.11040600025291,273.0231116131656,102.11040600025291,4,16,4,1,4,1,7.288000320434568,7.288000320434568,0.0,7.288000320434568,7.288000320434568,0.0,7.288000320434568,0.5970003204345673,"[77.60857442  0.          0.          0.          0.          0.
  0.          0.          0.         58.91280166  0.          0.
  0.          0.          0.          0.          0.          0.
 77.60268068  0.          0.          0.          0.          0.
  0.          0.          0.         58.89905486  0.          0.
  0.          0.          0.          0.          0.          0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((125090.22125 488734.84125000006 0.5970003204345673, 125089.71125000001 488726.05125 0.5970003204345673, 125078.13325 488726.73325000005 0.5970003204345673, 125078.64225 488735.52125000005 0.5970003204345673, 125090.22125 488734.84125000006 0.5970003204345673))",130,648,0.7706605052453006,0.4927896870058105,1.0,1.0000000000008993,0.37633962008605704,0.2945537574619206,0.9993111133128972,0.9993110663866132,0.9905732839340546,0.9752550281018734,0.24130400381092176,0.37200290283451154,0.17226781171917205,1.3163235394792872,1.000031071260123,1.0000503810327246,1.0008861666955817,0.9281419297846024,0.8730615587301573,0.7398641912797839,0.9854003558414403,0.8330947663812769,0.8778727158565189,0.786051629207163,0.9095114987285627,0.7982453097986048,0.7720224454068945,0.5831746092109652,0.8746843046738613,0.8350196516694937,0.782732965140468,0.6816743240907353,0.8631209733801513,0.8658501371482805,0.0,3.177075577177449
NL.IMBAG.Pand.0363100012061223-0,BuildingPart,1.2,24,8,6,661.7868248038949,661.7868248050227,668.2101174061437,1121.0750560797644,41.03893591014578,4.317291743704357,16.244258707499274,529.933092351847,69.45705549998897,391.018981351869,69.45705549998897,4,16,4,1,4,1,11.058000320434566,11.058000320434566,0.0,11.058000320434566,11.058000320434566,0.0,11.058000320434566,1.5300003204345671,"[  0.           0.           0.           0.           0.
   0.           0.           0.         154.75947733   0.
   0.           0.           0.           0.           0.
   0.           0.          41.13515573   0.           0.
   0.           0.           0.           0.           0.
   0.         154.77569817   0.           0.           0.
   0.           0.           0.           0.           0.
  40.34865012]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((124633.20425000001 487067.24325 1.5300003204345671, 124628.95225 487066.49525000004 1.5300003204345671, 124626.17425 487082.50025000004 1.5300003204345671, 124630.34525 487083.23225 1.5300003204345671, 124633.20425000001 487067.24325 1.5300003204345671))",136,774,0.5182437214011326,0.4079413652375638,1.0,0.9999999999982959,0.4291715750007903,0.30971873552598717,0.9903873245853502,0.9903873161526157,0.812310531692551,0.859822794626513,0.7342266076006749,0.319267162660395,0.6095775349430725,0.9146135344367414,0.9972230321657877,0.9976127314050491,0.73769379902704,0.7882406089596103,0.5578553198986248,0.5374886154227623,0.4895174656380266,0.5841723678638855,0.7198914650147845,0.6930137134089471,0.6358512785661236,0.5601514810800343,0.4544319657395832,0.3923510055989306,0.6200542226108208,0.7102066220679415,0.5598039527301207,0.5598388454728777,0.7877576664332839,1.0324788288911757,348.02596400889666,-0.0
NL.IMBAG.Pand.0363100012061278-0,BuildingPart,1.2,30,10,7,578.6446007565736,578.6801611367656,578.7729395369739,894.939193367352,36.00069877682874,4.659710766402856,13.3427766815847,459.45753491379344,62.159695000169044,335.1305049134987,62.159695000169044,5,20,5,1,5,1,10.739000320434567,10.739000320434567,0.0,10.739000320434567,10.739000320434567,0.0,10.739000320434567,1.4300003204345675,"[  0.           0.           0.           0.           0.
   0.           0.           0.         124.18800063   0.
   0.           0.           0.           0.           0.
   0.           0.          43.37725209   0.           0.
   0.           0.           0.           0.           0.
   0.         124.1880001    0.           0.           0.
   0.           0.           0.           0.           0.
  43.37725209]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((125186.51325 487164.44225 1.4300003204345675, 125184.20825 487177.58225000004 1.4300003204345675, 125188.79825 487178.38525000005 1.4300003204345675, 125189.54425 487174.12925000006 1.4300003204345675, 125191.10325 487165.24525000004 1.4300003204345675, 125186.51325 487164.44225 1.4300003204345675))",98,621,0.6026940136213992,0.4418408434363318,0.9999385491637933,0.9999385491631125,0.4237948087237239,0.3082482375796435,0.9997782791523752,0.9997782571166803,0.8759987736965835,0.9068198760765033,0.6507690357409601,0.1951450154107569,0.5660945500172687,0.8951605574743451,1.0000078990437409,0.9999988105979428,0.8260195585774834,0.8616849988989154,0.6343934816825567,0.6098205608925301,0.6324346335188332,0.7119603800190583,0.7763336999135095,0.7308931719887677,0.7218367163102631,0.6512236967661905,0.5236854383381396,0.44429165251050245,0.6764085389821439,0.7606390555277809,0.6294687202938027,0.6109202637694853,0.8208234016095649,0.9478089672178188,165.29104460459905,-0.0
NL.IMBAG.Pand.0363100012061296-0,BuildingPart,1.2,54,18,11,575.3378417601134,583.392837559014,595.7995857187052,690.0118384467903,30.287932685223545,5.499868438448513,9.996289561084396,435.58872650937093,53.09013949987208,328.23032650976756,53.09013949987208,9,36,9,1,9,1,10.261000320434567,10.261000320434567,0.0,10.261000320434567,10.261000320434567,0.0,10.261000320434567,-0.5759996795654327,"[ 59.60109217   0.           0.           0.           0.
   0.           0.           0.           0.         102.98286553
   0.           0.           0.           0.           0.
   9.89323732   0.           0.          42.74386213   0.
   0.           0.          10.02640388   0.           0.
   0.           0.         102.98286548   0.           0.
   0.           0.           0.           0.           0.
   0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((125142.50825 488840.39525 -0.5759996795654327, 125141.69925 488839.97225000005 -0.5759996795654327, 125140.79325 488840.04925000004 -0.5759996795654327, 125140.05225000001 488840.60325000004 -0.5759996795654327, 125139.42325 488840.65725000005 -0.5759996795654327, 125140.21325 488850.12725 -0.5759996795654327, 125145.69325 488849.66125 -0.5759996795654327, 125145.61025 488848.66525 -0.5759996795654327, 125144.90325 488840.19125000003 -0.5759996795654327, 125142.50825 488840.39525 -0.5759996795654327))",77,600,0.7272512354753728,0.47784109800966723,0.9861928442018064,0.986192844203224,0.4177245553659992,0.30249503997371785,0.9656566548460863,0.9656566663538225,0.9622707685286654,0.9554312843262807,0.4498090111495441,0.025797753735861906,0.4640027027875986,0.7674767714226333,1.0055317056234436,1.0026312334325254,0.9430123876806474,0.9185552209337976,0.7822964267052541,0.712376463738083,0.8506184129806046,0.8226203756737929,0.8527902646462217,0.7700737714747932,0.864142463721996,0.6969735470722299,0.6667301818192706,0.482931072069051,0.8013756879247839,0.8216317426227562,0.748293592789965,0.6686615194389917,0.8590501213067939,0.8686327201814155,205.74716366039328,-0.0
NL.IMBAG.Pand.0363100012061564-0,BuildingPart,1.2,24,8,6,714.0990569602214,714.0990569582136,714.1991647204732,1261.7245987654617,31.63856528908435,4.602479998616083,11.217886559504093,540.9019986435745,51.62286249983528,437.65627364390394,51.62286249983528,4,16,4,1,4,1,14.27300032043457,14.27300032043457,0.0,14.27300032043457,14.27300032043457,0.0,14.27300032043457,0.44000032043456727,"[  0.           0.         155.17530712   0.           0.
   0.           0.           0.           0.           0.
   0.          63.65670956   0.           0.           0.
   0.           0.           0.           0.           0.
 155.15814835   0.           0.           0.           0.
   0.           0.           0.           0.          63.66610862
   0.           0.           0.           0.           0.
   0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((123882.61625 487926.98925000004 0.4400003204345673, 123871.85025 487930.13625000004 0.4400003204345673, 123873.14025 487934.55425000004 0.4400003204345673, 123883.90725 487931.40625 0.4400003204345673, 123882.61625 487926.98925000004 0.4400003204345673))",104,884,0.6480647265158417,0.4268662011848359,1.0,1.0000000000028118,0.4291351410392903,0.30390666203699335,0.9998598488626914,0.9998598321515947,0.908373071677022,0.8862133824692293,0.589719509623964,0.21404846159475577,0.6775394174112965,0.6461546036865189,0.99999843567804,0.9999887525938475,0.8520468489973547,0.8219617844138716,0.6811993534053803,0.5828618809326899,0.6805551333538798,0.6511051932424221,0.8050246744764049,0.7142844210410589,0.7265155009667092,0.5681592357048006,0.5675775668237808,0.41070524641136474,0.7145085362941974,0.7557796241298603,0.6686244866137767,0.6028654128518499,0.8327442519183299,0.9240196434266955,310.1315428713144,-0.0
NL.IMBAG.Pand.0363100012061570-0,BuildingPart,1.2,24,8,6,742.2293555605559,742.2293555593515,742.4178004571745,1128.571659305754,39.78944884876934,5.399862337414515,14.498395729810378,533.8622774327861,78.26946699995317,377.3233434328797,78.26946699995317,4,16,4,1,4,1,10.893000320434567,10.893000320434567,0.0,10.893000320434567,10.893000320434567,0.0,10.893000320434567,1.410000320434567,"[  0.           0.           0.           0.           0.
   0.           0.           0.         137.45091652   0.
   0.           0.           0.           0.           0.
   0.           0.          51.20690222   0.           0.
   0.           0.           0.           0.           0.
   0.         137.46025661   0.           0.           0.
   0.           0.           0.           0.           0.
  51.20526809]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((124384.45125 487337.00725 1.410000320434567, 124379.13225000001 487336.07625000004 1.410000320434567, 124376.62525 487350.35325000004 1.410000320434567, 124381.94425 487351.28325000004 1.410000320434567, 124384.45125 487337.00725 1.410000320434567))",128,828,0.6212499881272628,0.45248633029358054,1.0,1.0000000000016227,0.40816653822649984,0.29835316707962967,0.9997461461022193,0.9997461740592661,0.8893818370361974,0.9213276398296502,0.6275544937491413,0.24867547255333233,0.5042814487680937,0.9547733575628445,1.00005065952806,1.0000307080209894,0.8374920359967344,0.8482407185270093,0.6528842885715349,0.6252674792012792,0.6511651274665414,0.6851537951873822,0.7881941309901153,0.7425863712091901,0.7219027065891047,0.644702669342717,0.5409006838831423,0.4726364094867208,0.6922811680848673,0.7653214998848487,0.6452435207943246,0.6190480662301903,0.8071030504316397,0.9486276652978713,324.7462798674278,-0.0
NL.IMBAG.Pand.0363100012061698-0,BuildingPart,1.2,42,14,9,185.8068130205794,186.0626334761785,187.25584042846782,357.27693875833086,22.09523155652538,5.0632986283484,5.987206409324007,197.16254132443407,30.080429499850965,136.4822453246573,30.080429499850965,7,28,7,1,7,1,7.014000320434567,7.014000320434567,0.0,7.014000320434568,7.014000320434567,8.881784197001252e-16,7.014000320434567,0.8370003204345675,"[ 0.          0.          0.         31.27599563  0.          0.
  0.          0.          0.          0.          0.          0.
 36.98298865  0.          0.          0.          0.          0.
  0.          0.          0.         30.88850895  0.          0.
  0.          0.77311269  0.          0.          0.          0.
 31.9752845   4.58635491  0.          0.          0.          0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((123745.75625 488840.46225000004 0.8370003204345675, 123747.61325000001 488843.42225 0.8370003204345675, 123751.87625 488840.69025000004 0.8370003204345675, 123748.64125 488835.65225000004 0.8370003204345675, 123744.43225 488838.35225000005 0.8370003204345675, 123745.32625 488839.77725000004 0.8370003204345675, 123745.80325 488840.34625 0.8370003204345675, 123745.75625 488840.46225000004 0.8370003204345675))",64,234,0.7742777554428955,0.5067044761321933,0.9986250841972859,0.9986250841943939,0.45016528324012506,0.3404883857737826,0.9922617716713485,0.9922617772317657,0.9928952899670115,0.9935283978187995,0.15431366781288613,0.14639205363579777,0.2781154267134832,0.9237964240062346,0.9963838857346908,0.9973886509989294,0.9981640830159104,0.9128275734770886,0.8965883488119527,0.8161600510142267,0.9825728898177352,0.8272197639759354,0.8799305401239893,0.8007798916853894,0.9066292767340034,0.7072103636539911,0.8035006824147397,0.6885444007061468,0.893227196880545,0.8619839810425228,0.7896011334141294,0.7094534510793513,0.8740083785713479,0.8902434614535677,36.821333104719095,-0.0
NL.IMBAG.Pand.0363100012061753-0,BuildingPart,1.2,24,8,6,559.2284950223664,559.2284950243096,559.3974206505684,958.9948631156084,28.998431587601935,4.5003977206687935,10.00157292629002,450.3874377710976,44.99746500019039,360.3925077707168,44.99746500019039,4,16,4,1,4,1,12.858000320434567,12.858000320434567,0.0,12.858000320434567,12.858000320434567,0.0,12.858000320434567,0.4300003204345675,"[  0.           0.         124.29954833   0.           0.
   0.           0.           0.           0.           0.
   0.          55.93097788   0.           0.           0.
   0.           0.           0.           0.           0.
 124.23640549   0.           0.           0.           0.
   0.           0.           0.           0.          55.92557607
   0.           0.           0.           0.           0.
   0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((123672.23725 487986.70025000005 0.4300003204345675, 123681.84325 487983.91525 0.4300003204345675, 123680.58525 487979.59425 0.4300003204345675, 123670.98425000001 487982.37825 0.4300003204345675, 123672.23725 487986.70025000005 0.4300003204345675))",88,684,0.6724328062521162,0.4399679879002397,1.0,0.9999999999965251,0.43475900414263613,0.30971673444928993,0.9996980519544406,0.9996980221538999,0.9252934886280312,0.9042555368635383,0.5500310047393546,0.2221517594462159,0.6499924087327529,0.6629211161313275,1.0000389860404375,1.0000110402441855,0.8934095700999652,0.843772500867233,0.7090163999312697,0.6078147762495851,0.755469527972272,0.688172914339759,0.8200200035682765,0.7288263248994337,0.7764941999245587,0.5943334593056488,0.5943844444212097,0.43361062419601154,0.7371109532223701,0.7662660687435079,0.6901633962334455,0.6166984903279142,0.8398821946997478,0.9291498207983364,248.4659758331975,-0.0
NL.IMBAG.Pand.0363100012061779-0,BuildingPart,1.2,66,22,13,8020.570268206335,8921.730905973092,9888.736983011693,12697.259286013998,85.68252745927485,21.365051803419593,21.46882394268475,2633.3641484947584,372.0288635004561,1847.2296094945063,372.0288635004561,11,44,11,1,11,1,22.996000320434568,22.996000320434568,0.0,22.99600032043457,22.996000320434568,3.552713678800501e-15,22.996000320434568,1.4370003204345672,"[  0.         463.17336933   0.           0.           0.
   0.           0.           0.           0.           0.
 462.14935788   0.           0.           0.           0.
   0.           0.           0.           0.         459.06724705
   0.           0.           0.           0.           0.
   0.           0.           0.         462.83963524   0.
   0.           0.           0.           0.           0.
   0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((123824.52225000001 487982.67725 1.4370003204345672, 123822.48725 487974.32825 1.4370003204345672, 123811.33825 487977.04025 1.4370003204345672, 123812.98825000001 487983.80025000003 1.4370003204345672, 123813.10525000001 487983.77125000005 1.4370003204345672, 123813.48925 487985.33525 1.4370003204345672, 123808.66225000001 487986.52125000005 1.4370003204345672, 123811.74025 487999.04825000005 1.4370003204345672, 123832.48725 487993.95325 1.4370003204345672, 123832.02825 487992.19925 1.4370003204345672, 123829.23325 487981.52925 1.4370003204345672, 123824.52225000001 487982.67725 1.4370003204345672))",600,8778,0.636798397610592,0.45723880171277903,0.8989926229256721,0.8989926229266306,0.33504399676449215,0.23750062266450367,0.8110813788399475,0.8110813627650563,0.9004426144190374,0.9277675457782748,0.004833620115484494,0.06641052167636075,0.07092313855839061,0.9284812476879173,0.9004452569175463,0.927773871342023,0.9597542844680133,0.934736505683331,0.8755936384393155,0.8104737547914552,0.9036608570088652,0.8595574239691626,0.7979964897232268,0.7477769094960928,0.7494790425749749,0.6691948392323032,0.692085858169742,0.6056616396297693,0.869833178136775,0.8710002449352402,0.7838788688326005,0.7065076948743355,0.6733981462046749,0.734893684734634,549.5393265494665,-0.0
NL.IMBAG.Pand.0363100012061821-0,BuildingPart,1.2,24,8,6,546.6590737352115,546.6590737376306,546.6623131015272,798.6515066315685,33.463456128243465,5.101128208078092,11.630668983513312,426.9906467658983,59.32918100013148,308.33228476563534,59.32918100013148,4,16,4,1,4,1,10.836000320434568,10.836000320434568,0.0,10.836000320434568,10.836000320434568,0.0,10.836000320434568,1.6220003204345677,"[  0.           0.           0.           0.           0.
   0.           0.           0.         107.16434707   0.
   0.           0.           0.           0.           0.
   0.           0.          47.00179531   0.           0.
   0.           0.           0.           0.           0.
   0.         107.16434707   0.           0.           0.
   0.           0.           0.           0.           0.
  47.00179531]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((124585.54425 487058.86825 1.6220003204345677, 124580.51925 487057.99025000003 1.6220003204345677, 124578.51725 487069.44725 1.6220003204345677, 124583.54225 487070.32525000005 1.6220003204345677, 124585.54425 487058.86825 1.6220003204345677))",104,666,0.6657890235201177,0.46590804238316114,1.0000000000000002,0.9999999999955747,0.41843686066335506,0.3061391296029663,0.9999940564089143,0.9999940742827188,0.9207110910575712,0.9394577697296166,0.561407154196458,0.06832527554564582,0.5292425196353708,0.8874093068384348,1.0000011597077956,1.000000672024037,0.8668809576613149,0.8593621016979588,0.7011964022078325,0.6736951202687043,0.7043792062524772,0.7149408753098639,0.8159589594582056,0.7571991829711997,0.7569249740133881,0.625623645075321,0.5869174243227971,0.493450170846981,0.7293909746913732,0.7929694736305118,0.6843529917357386,0.6465506477109713,0.8371244450713151,0.9359580366013478,214.28217068361795,-0.0
NL.IMBAG.Pand.0363100012061894-0,BuildingPart,1.2,24,8,6,659.7934063030726,659.7934063039047,672.6875936974982,1111.0576442417325,41.013636577786556,4.343057991344462,16.250969971051163,529.3530542231088,69.22604200011254,390.9009702228836,69.22604200011254,4,16,4,1,4,1,11.068000320434567,11.068000320434567,0.0,11.068000320434567,11.068000320434567,0.0,11.068000320434567,1.5370003204345677,"[  0.           0.           0.           0.           0.
   0.           0.           0.         154.78338513   0.
   0.           0.           0.           0.           0.
   0.           0.          39.83575944   0.           0.
   0.           0.           0.           0.           0.
   0.         154.88799479   0.           0.           0.
   0.           0.           0.           0.           0.
  41.39383087]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((124617.78825 487081.03525 1.5370003204345677, 124622.06625 487081.78425 1.5370003204345677, 124624.74825 487065.76725000003 1.5370003204345677, 124620.63325 487065.03525 1.5370003204345677, 124617.78825 487081.03525 1.5370003204345677))",119,711,0.5171574768594477,0.4073812394695042,1.0,0.9999999999987389,0.4295253156319566,0.3099188719873134,0.9808319072141666,0.9808318341006539,0.811458779232136,0.8590355586425394,0.7327508450830311,0.31893294122439053,0.6076022889766289,0.9134066885767143,0.9945813416508407,0.9953261035895405,0.7264655325140591,0.8043126850716944,0.5569823105981603,0.5357620083681998,0.47389397166261604,0.6052585835639894,0.7191366190505443,0.6923792043729085,0.6243545528556808,0.592427601477601,0.4527199312653456,0.39375425606943804,0.6194128740061277,0.7099094210213013,0.5584903370287463,0.5589441536008326,0.7877813043404895,1.0344799107710203,350.67806305380395,-0.0
