id,type,lod,point_count,unique_point_count,surface_count,actual_volume,convex_hull_volume,obb_volume,aabb_volume,footprint_perimeter,obb_width,obb_length,surface_area,ground_area,wall_area,roof_area,ground_point_count,wall_point_count,roof_point_count,ground_surface-count,wall_surface_count,roof_surface_count,max_Z,min_Z,height_range,mean_Z,median_Z,std_Z,mode_Z,ground_Z,orientation_values,orientation_edges,errors,valid,hole_count,geometry,2d_grid_point_count,3d_grid_point_count,circularity_2d,hemisphericality_3d,convexity_2d,convexity_3d,fractality_2d,fractality_3d,rectangularity_2d,rectangularity_3d,squareness_2d,cubeness_3d,horizontal_elongation,min_vertical_elongation,max_vertical_elongation,form_factor_3D,equivalent_rectangularity_index_2d,equivalent_prism_index_3d,proximity_index_2d_,proximity_index_3d,exchange_index_2d,exchange_index_3d,spin_index_2d,spin_index_3d,perimeter_index_2d,circumference_index_3d,depth_index_2d,depth_index_3d,girth_index_2d,girth_index_3d,dispersion_index_2d,dispersion_index_3d,range_index_2d,range_index_3d,roughness_index_2d,roughness_index_3d,shared_walls_area,closest_distance
NL.IMBAG.Pand.0417100000007742-0,BuildingPart,1.2,60,20,12,960.306902183749,1084.478830037856,1209.5115743661058,1489.529931341283,52.54569523780461,13.07826058700875,13.226916083055308,676.5460101026684,137.34366449996404,367.39950110273,137.34366449996404,10,40,10,1,10,1,20.778501708984376,20.778501708984376,0.0,20.778501708984376,20.778501708984376,0.0,20.778501708984376,13.786501708984375,"[ 0.         91.44250542  0.          0.          0.          0.
  0.          0.          0.          0.         92.28079683  0.
  0.          0.          0.          0.          0.          0.
  0.         91.17029484  0.          0.          0.          0.
  0.          0.          0.          2.25894629 90.24695772  0.
  0.          0.          0.          0.          0.          0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143236.633 474840.43025 13.786501708984375, 143237.712 474847.34825 13.786501708984375, 143245.96500000003 474846.06125 13.786501708984375, 143244.401 474836.03525 13.786501708984375, 143244.14 474836.07625 13.786501708984375, 143243.674 474833.06125 13.786501708984375, 143236.06600000002 474834.21825 13.786501708984375, 143236.073 474834.54125 13.786501708984375, 143231.054 474835.32325 13.786501708984375, 143231.964 474841.15825 13.786501708984375, 143236.633 474840.43025 13.786501708984375))",225,936,0.6250923868156932,0.4438442480070534,0.8855008282164544,0.8855008282183134,0.37873801797482265,0.29182298603737633,0.7939626013621472,0.79396255689991,0.8921279874584305,0.9095589572992785,0.011238862869705324,0.3634326349268895,0.37058692825027584,1.4110268043043341,0.8921422332657442,0.9532262991620457,0.9425207010930604,0.8738683113140797,0.827537884447964,0.670077580364145,0.8628343472319588,0.7307073993158377,0.7906278434356415,0.7331008604350234,0.7496779699169572,0.7142478304974181,0.6211023921118255,0.5697219970194944,0.823187985526635,0.7985165305941766,0.7196625980324421,0.6226016098346171,0.6773040199383169,0.8260885887485239,0.0,4.004529415842801
NL.IMBAG.Pand.0417100000007744-0,BuildingPart,1.2,96,32,18,974.620242933951,1266.3594377267962,1391.2788793779555,1631.6383739487105,66.18599540993645,12.781629776797853,16.314430607991742,866.8694553747712,146.07617549969285,441.59296137509625,146.07617549969285,16,64,16,1,16,1,20.904501708984377,20.904501708984377,0.0,20.904501708984377,20.904501708984377,0.0,20.904501708984377,14.232501708984374,"[  0.         108.58444925   0.           0.           0.
   0.           0.           0.           0.           0.
 109.75670257   0.           0.           0.           6.15203264
   0.           0.           0.           0.          99.78260765
   0.           0.           0.           0.           6.97088312
   0.           0.           0.         110.34628615   0.
   0.           0.           0.           0.           0.
   0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143215.92200000002 474844.67325 14.232501708984374, 143217.877 474844.46525 14.232501708984374, 143217.10900000003 474838.48625 14.232501708984374, 143213.77300000002 474838.88725 14.232501708984374, 143214.24000000002 474843.45825 14.232501708984374, 143207.73700000002 474844.25825 14.232501708984374, 143207.19600000003 474840.23025 14.232501708984374, 143205.429 474840.48725 14.232501708984374, 143204.777 474839.83525 14.232501708984374, 143202.98 474840.03125 14.232501708984374, 143202.43600000002 474840.92325 14.232501708984374, 143201.00100000002 474841.13225 14.232501708984374, 143202.535 474852.97725 14.232501708984374, 143208.513 474852.01725 14.232501708984374, 143208.348 474850.61925 14.232501708984374, 143216.537 474849.58525 14.232501708984374, 143215.92200000002 474844.67325 14.232501708984374))",255,1026,0.41904150817184377,0.3687470942970772,0.7696237054813121,0.7696237054808567,0.4055855433414445,0.304650000114705,0.7005211224464063,0.7005211229611322,0.7304383746010709,0.8038275044640368,0.2165445375374192,0.21957333233252363,0.3885704641644464,1.4860124163954251,0.7358828770233514,0.8656933594879479,0.8561042362902834,0.7978043104597761,0.7242136993269064,0.5614952270417098,0.7022918863618909,0.6029081741597668,0.6473341549554169,0.6478817348065826,0.6007664224796626,0.6038898505837872,0.5207933412238365,0.5149679061155419,0.7605702830879323,0.7347206831154811,0.6635713913889805,0.5692863998231479,0.48012588788440713,0.8103044354776668,0.0,4.54123210770858
NL.IMBAG.Pand.0417100000007745-0,BuildingPart,1.2,72,24,14,1181.8375481245375,1589.094067497992,1980.6728145356697,2689.9021800003316,77.99571560714438,15.743920180452461,22.365434051182035,1023.4500902902681,210.10445299991798,438.7259002901868,210.10445299991798,12,48,12,1,12,1,17.043501708984373,17.043501708984373,0.0,17.04350170898437,17.043501708984373,3.552713678800501e-15,17.043501708984373,11.418501708984376,"[  0.           0.         130.80546527   0.           0.
   0.           0.           0.           0.           0.
   0.          88.560456     0.           0.           0.
   0.           0.           0.           0.           0.
 130.80987373   0.           0.           0.           0.
   0.           0.           0.           0.          88.5501053
   0.           0.           0.           0.           0.
   0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143394.899 474830.72825 11.418501708984376, 143391.49300000002 474822.72725 11.418501708984376, 143382.24300000002 474826.66525 11.418501708984376, 143382.019 474826.13825 11.418501708984376, 143370.69100000002 474830.96225 11.418501708984376, 143372.95500000002 474836.28025 11.418501708984376, 143380.738 474832.96625 11.418501708984376, 143381.972 474835.86625 11.418501708984376, 143381.154 474836.21525 11.418501708984376, 143383.823 474842.48125 11.418501708984376, 143389.19100000002 474840.19625 11.418501708984376, 143386.654 474834.23825 11.418501708984376, 143394.899 474830.72825 11.418501708984376))",500,1280,0.4340138882271063,0.35304386579405744,0.743717802674874,0.7437178026756625,0.3862715597060923,0.3018406130427522,0.5966848988988859,0.5966848938660252,0.7433731535743127,0.7808415311956999,0.29606015495056404,0.23795345666078827,0.07625085212664051,1.8795911918232233,0.7548546967783932,0.9348774761249019,0.8624300486964063,0.7130237816377415,0.7042517859276856,0.505421974441974,0.699391660559586,0.4665801715361513,0.658797304356284,0.6293551328246842,0.5838012480457915,0.5633912511518894,0.5068095896692941,0.38060952000281734,0.7290528665850058,0.686881666302039,0.6756059858461969,0.527784087980058,0.49092462615995636,0.9087976204607834,0.0,14.135458932953338
NL.IMBAG.Pand.0417100000007790-0,BuildingPart,1.2,102,34,19,1267.6550216650419,1418.6083387827507,1702.9781959179481,2995.898428426982,72.55707082113514,10.816516727681979,25.52153900452313,962.1009928960577,205.48792700033107,447.6045698955825,205.48792700033107,17,68,17,1,17,1,15.296501708984374,15.296501708984374,0.0,15.296501708984374,15.296501708984374,0.0,15.296501708984374,9.127501708984376,"[  0.           0.           0.          14.11018388  51.07466494
   0.           0.           0.           0.           0.
   0.           0.           0.         157.05703688   3.36483749
   0.           0.           0.           0.           0.
   0.           0.85864414  63.24051121   0.           0.
   0.           0.           0.           0.           0.
   0.         156.21734741   0.           0.           0.
   1.68134395]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143514.03 474897.00225 9.127501708984376, 143517.37900000002 474894.41525 9.127501708984376, 143515.48200000002 474891.86525000003 9.127501708984376, 143518.727 474889.44625 9.127501708984376, 143514.14 474883.49625 9.127501708984376, 143515.912 474882.29325 9.127501708984376, 143515.624 474881.91925 9.127501708984376, 143515.89500000002 474881.94825 9.127501708984376, 143516.02200000003 474881.87725 9.127501708984376, 143512.34300000002 474877.47725 9.127501708984376, 143510.91400000002 474878.61325 9.127501708984376, 143508.55000000002 474875.65125 9.127501708984376, 143508.428 474875.71825 9.127501708984376, 143508.02000000002 474875.35625 9.127501708984376, 143506.41100000002 474876.67125 9.127501708984376, 143503.46300000002 474872.92025 9.127501708984376, 143498.56100000002 474876.95325 9.127501708984376, 143514.03 474897.00225 9.127501708984376))",525,1512,0.4904973797063424,0.3789141266495422,0.8935905612628444,0.8935905612628531,0.3785103746845001,0.29488008816415856,0.7443754218199122,0.7443753682246905,0.7902661959308988,0.8185357566217696,0.5761808594001722,0.4006434444931629,0.29287644106698485,1.754360835211988,0.8641874462107003,0.9570645360881816,0.8458927089834711,0.7050404987794996,0.6997182991787371,0.5469171815588679,0.6552290652382248,0.44901369608098407,0.7003551811090873,0.6597365268745379,0.6538594385401849,0.5622469682443313,0.5442000417648696,0.3969541714312104,0.7200169505134397,0.6883222007376606,0.6150627132026986,0.4970960587731436,0.6258790127447735,1.063319277297515,0.0,1.060881104248714
NL.IMBAG.Pand.0417100000007798-0,BuildingPart,1.2,120,40,22,2032.1250990924186,2803.3275270319814,3605.9488154804512,4025.8402249979217,113.32030363163575,24.138054257359336,29.705417848153434,1760.651223963876,404.0813480000832,569.887806963496,404.0813480000832,20,80,20,1,20,1,19.466501708984374,19.466501708984374,0.0,19.466501708984374,19.466501708984374,0.0,19.466501708984374,14.437501708984374,"[  0.           0.           0.           0.           0.
   0.          48.4239057   87.64725086   0.           0.
   0.           0.           0.           0.           0.
   2.96426171 146.67263148   0.           0.           0.
   0.           0.           0.           0.           0.
 135.70735153   0.           0.           0.           0.
   0.           0.           0.           0.         148.47240568
   0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143173.57 474355.76725 14.437501708984374, 143186.10900000003 474361.56225 14.437501708984374, 143188.42 474356.52525 14.437501708984374, 143187.894 474356.25925 14.437501708984374, 143189.62800000003 474352.43925 14.437501708984374, 143181.616 474348.82525 14.437501708984374, 143180.44700000001 474351.39125 14.437501708984374, 143176.35400000002 474349.55125 14.437501708984374, 143178.473 474344.81925 14.437501708984374, 143172.71300000002 474342.24725 14.437501708984374, 143171.314 474345.38725 14.437501708984374, 143170.67700000003 474345.09725 14.437501708984374, 143170.23400000003 474346.06825 14.437501708984374, 143163.22600000002 474342.81625 14.437501708984374, 143160.176 474349.69525 14.437501708984374, 143159.125 474349.21725 14.437501708984374, 143154.12800000003 474360.27625 14.437501708984374, 143164.06600000002 474364.79725 14.437501708984374, 143168.152 474356.07825 14.437501708984374, 143172.52200000003 474358.04425 14.437501708984374, 143173.57 474355.76725 14.437501708984374))",828,2370,0.3954241678195316,0.2987197436467711,0.7248974939598418,0.7248974939592334,0.36560896722933134,0.2975106596013648,0.5635479566443096,0.5635479600732106,0.7095559790543808,0.6985321666822055,0.1874191307206332,0.3446817746011116,0.19353476044783824,2.518654003543024,0.7133797274179532,0.9781199681896151,0.81892152703533,0.6064628025105008,0.6846089930022213,0.3701622839999657,0.63053322311587,0.3337418578662805,0.6288276137539855,0.5630141161567034,0.5624757073696702,0.46521609201002473,0.4675225281647708,0.317698693019119,0.7170396653488521,0.6195280817603748,0.6239189557375604,0.428193448545386,0.4437404466769596,1.1188095421955746,0.0,9.412905396343104
NL.IMBAG.Pand.0417100000007799-0,BuildingPart,1.2,30,10,7,1414.227658545332,1414.2382633667305,1419.768732504795,2661.7449229314693,64.08951768366165,16.02394525129509,16.08330807337802,866.4936069201384,256.7122270004231,353.0691529192921,256.7122270004231,5,20,5,1,5,1,19.156501708984376,19.156501708984376,0.0,19.156501708984376,19.156501708984376,0.0,19.156501708984376,13.647501708984375,"[ 0.          0.          0.          0.          0.          0.
 88.41907758  0.          0.          0.          0.          0.
  0.          0.          0.         88.27641282  0.          0.
  0.          0.          0.          0.          0.          0.
 88.30629675  0.          0.          0.          0.          0.
  0.          0.          0.         88.06736576  0.          0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143207.473 474391.55225 13.647501708984375, 143215.77000000002 474377.81325 13.647501708984375, 143202.00600000002 474369.60825 13.647501708984375, 143199.12600000002 474374.40325 13.647501708984375, 143193.752 474383.34925 13.647501708984375, 143207.473 474391.55225 13.647501708984375))",506,1465,0.7853846552187309,0.41694855335899006,0.9999925013877592,0.9999925013898483,0.33322340985822785,0.28505310724881894,0.996097203766687,0.9960971996124415,0.9999914003893632,0.872433041855049,0.0036909584652670135,0.16042561853373416,0.16352445270422844,2.0375127567194675,0.9999931095786092,1.0005045849811989,0.9920187919374645,0.7797531738437593,0.9088132395945117,0.5563564942473814,0.973315824817805,0.5802168150708861,0.8862193042462632,0.7031775219442264,0.8992854322084559,0.6210763693880019,0.8852526933745629,0.35850266050906954,0.9039170096360368,0.747294776305722,0.7963233260898832,0.596112137285913,0.8580446927093064,0.9116884658189633,0.0,17.770607529138246
NL.IMBAG.Pand.0417100000007800-0,BuildingPart,1.2,78,26,15,1077.4667074554511,1383.8288374253045,1780.5689867079207,2274.490582441852,78.49285767845646,18.380645628957225,23.186201878453,940.7525323807552,257.8905475001079,327.9431593805912,257.8905475001079,13,52,13,1,13,1,23.432501708984375,23.432501708984375,0.0,23.432501708984375,23.432501708984375,0.0,23.432501708984375,19.254501708984375,"[ 0.          0.          0.          0.          0.          0.
 76.79654877  0.          0.          0.          0.          0.
  0.          0.          0.         86.46305067  0.          0.
 11.80752769  0.          0.          0.          0.          0.
 37.50279599  0.          0.         39.2501233   0.          0.
  0.          0.          0.         76.12311295  0.          0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143110.04 474401.63725 19.254501708984375, 143110.23 474401.32025 19.254501708984375, 143101.09600000002 474395.84325 19.254501708984375, 143105.23500000002 474388.77425 19.254501708984375, 143096.598 474383.64625 19.254501708984375, 143095.108 474386.19225 19.254501708984375, 143092.282 474386.16625 19.254501708984375, 143092.25400000002 474391.06925 19.254501708984375, 143089.21000000002 474396.27025 19.254501708984375, 143095.44400000002 474399.91225 19.254501708984375, 143095.556 474404.40225 19.254501708984375, 143104.132 474409.54525 19.254501708984375, 143109.182 474401.12325 19.254501708984375, 143110.04 474401.63725 19.254501708984375))",572,1200,0.5259991070128689,0.33060867718139775,0.7786127000077935,0.7786127000071351,0.3636803182477608,0.30913737803951924,0.6051249352463279,0.6051249434865034,0.8183659716435961,0.74740033767214,0.2072593120118389,0.010511034356905147,0.21559183661939907,2.453764341653374,0.8238904480237427,1.0172574838073838,0.8816426719881848,0.6518862759721084,0.7495769365217367,0.40338672678866333,0.7447323329234458,0.3927787655836369,0.7252579589448632,0.6024016653783411,0.6834896224324057,0.5083427186579065,0.5930944719160594,0.26346087415407504,0.7570721235513354,0.6445439190944111,0.6718162352616589,0.46601248396301853,0.5860898572022567,1.036370720505583,0.0,24.802580228654517
NL.IMBAG.Pand.0417100000007801-0,BuildingPart,1.2,120,40,22,2554.452222717468,3569.6396066371917,4851.671461230425,5225.650071509236,102.9571080386443,23.58239759282729,27.994658334594384,1665.1111699767791,347.59181150054013,756.6317869759971,347.59181150054013,20,80,20,1,20,1,23.997501708984377,23.997501708984377,0.0,23.997501708984377,23.997501708984377,0.0,23.997501708984377,16.648501708984377,"[  0.           0.           0.           0.           0.
   0.         205.72486433   0.           0.           0.
   0.           0.           0.           0.           0.
 173.30726622   0.           0.           0.           0.
   0.           0.           0.           0.         204.36729683
   0.           0.           0.           0.           0.
   0.           3.64709628   0.         169.58526332   0.
   0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143124.12000000002 474340.32325 16.648501708984377, 143129.758 474343.30925 16.648501708984377, 143130.67200000002 474341.58325 16.648501708984377, 143133.266 474336.78925000003 16.648501708984377, 143139.81000000003 474340.25825 16.648501708984377, 143142.874 474334.47925 16.648501708984377, 143136.329 474331.01025 16.648501708984377, 143142.624 474319.13425 16.648501708984377, 143136.83500000002 474316.06625 16.648501708984377, 143130.73500000002 474327.57525 16.648501708984377, 143125.704 474324.90825 16.648501708984377, 143125.605 474325.09525 16.648501708984377, 143124.119 474324.30725 16.648501708984377, 143121.75900000002 474328.75925 16.648501708984377, 143119.774 474327.70625 16.648501708984377, 143116.77300000002 474333.37025 16.648501708984377, 143117.09100000001 474333.75125000003 16.648501708984377, 143120.07700000002 474335.33325 16.648501708984377, 143118.614 474338.09225 16.648501708984377, 143123.836 474340.86025 16.648501708984377, 143124.12000000002 474340.32325 16.648501708984377))",756,2926,0.41206595126956935,0.3472496929791618,0.715605076200525,0.7156050762009307,0.3687274144956971,0.28159534929906194,0.5265097382536642,0.526509728272004,0.7243332549285089,0.772274517394569,0.1576108087847118,0.14278283299033956,0.017297805462877625,1.860105944647181,0.7269983298382062,0.9334636841391372,0.87982911345451,0.7272363236000853,0.7499857170803669,0.5211404497251475,0.7329260673077809,0.48869447771243296,0.6419236335184811,0.6224501541659987,0.5891687611470943,0.5369856798460971,0.6707017008899047,0.41212371439585094,0.765823139424126,0.7052736826466198,0.6876673170012151,0.5390620785170537,0.4620248631779119,0.8806930033770097,0.0,21.261480650848902
NL.IMBAG.Pand.0417100000007802-0,BuildingPart,1.2,162,54,29,2074.2951219735705,2539.687950709928,2580.8543365531905,3210.35599180861,80.83282427139837,13.856877844852114,23.10230391517292,1382.5038482780062,257.2928705003189,651.674229276014,257.2928705003189,27,108,27,1,27,1,26.342501708984376,26.342501708984376,0.0,26.34250170898438,26.342501708984376,3.552713678800501e-15,26.342501708984376,18.280501708984374,"[  0.         126.83211433   0.           0.           0.
  22.53973385   0.           0.           0.           0.
 154.84362281   0.           0.           0.          22.60611914
   0.           0.           0.           0.         127.56409693
   0.           0.           0.           8.96412109   8.3898891
   0.           0.           0.         161.93892884   0.
   0.           0.          10.19078353   7.80481966   0.
   0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143097.13 474139.55025000003 18.280501708984374, 143096.93000000002 474138.07925 18.280501708984374, 143084.94900000002 474139.70625 18.280501708984374, 143085.08200000002 474140.68825 18.280501708984374, 143084.37600000002 474141.54725 18.280501708984374, 143084.674 474143.41525 18.280501708984374, 143085.545 474144.09025 18.280501708984374, 143087.402 474157.76525 18.280501708984374, 143086.81600000002 474158.62525 18.280501708984374, 143087.062 474160.57325 18.280501708984374, 143087.858 474161.12425 18.280501708984374, 143088.05200000003 474162.55125 18.280501708984374, 143099.85900000003 474160.94825 18.280501708984374, 143099.829 474160.82725000003 18.280501708984374, 143099.94900000002 474160.93625 18.280501708984374, 143100.03300000002 474160.92425 18.280501708984374, 143099.77000000002 474158.99025000003 18.280501708984374, 143100.64800000002 474157.85925 18.280501708984374, 143100.386 474156.01125 18.280501708984374, 143099.247 474155.14125 18.280501708984374, 143099.02000000002 474153.46825 18.280501708984374, 143095.32200000001 474153.97025 18.280501708984374, 143094.201 474145.71625 18.280501708984374, 143097.899 474145.21425 18.280501708984374, 143097.643 474143.32825 18.280501708984374, 143098.46300000002 474142.23825 18.280501708984374, 143098.20700000002 474140.39825 18.280501708984374, 143097.13 474139.55025000003 18.280501708984374))",425,2368,0.4948369369149292,0.3916414778071702,0.8167519641125802,0.8167519641118648,0.36820003477632846,0.27897144600307544,0.8037242479622593,0.8037242135655958,0.7937543425239996,0.8367638540079213,0.4001949807373403,0.12300266047648589,0.4739725938737972,1.5819061757221222,0.8198192766387472,0.9162730207365782,0.8312560901218131,0.7514649257644337,0.6596114335155059,0.49883666409672206,0.662634291859528,0.5307065742943076,0.7034464705398195,0.6744283000362906,0.6178746608762014,0.5799795619546294,0.4906672340466265,0.4495685012197959,0.7062318943420973,0.7045848195651777,0.6952490345332868,0.580598893328515,0.5574398323805253,0.9325014312531357,0.0,4.459221388555873
NL.IMBAG.Pand.0417100000007803-0,BuildingPart,1.2,192,64,34,4152.456271652352,5179.9600194181585,6282.263751515552,6891.319187458078,124.62942795814179,20.03092027718212,40.21391392147204,2422.8631536459184,532.4344495002382,971.9849086455472,532.4344495002382,32,128,32,1,32,1,21.916501708984374,21.916501708984374,0.0,21.916501708984374,21.916501708984374,0.0,21.916501708984374,14.117501708984376,"[  0.           0.         259.87881423   4.75831684   0.
  10.09145098   3.02046923  12.32399324   3.2882752  110.78267307
   6.84932495  46.79971936   0.           0.           0.
  12.94329756   0.           0.          70.61441071   0.
 210.3967564    0.           6.52067763   0.           0.
  19.18077287   0.          26.83904353   0.         167.69691286
   0.           0.           0.           0.           0.
   0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143189.815 474160.56225 14.117501708984376, 143195.646 474158.76725 14.117501708984376, 143195.98400000003 474157.66325 14.117501708984376, 143199.948 474156.44325 14.117501708984376, 143202.467 474164.77925 14.117501708984376, 143208.644 474162.86125 14.117501708984376, 143208.43500000003 474162.00825 14.117501708984376, 143218.212 474158.84325 14.117501708984376, 143218.763 474158.58125 14.117501708984376, 143219.03100000002 474158.29525 14.117501708984376, 143219.619 474157.61125 14.117501708984376, 143219.79100000003 474157.26425 14.117501708984376, 143219.94700000001 474156.86825 14.117501708984376, 143219.994 474156.44925 14.117501708984376, 143220.06000000003 474154.89925 14.117501708984376, 143219.693 474142.25125000003 14.117501708984376, 143210.777 474142.58125 14.117501708984376, 143210.132 474143.11325 14.117501708984376, 143209.75900000002 474143.91425000003 14.117501708984376, 143209.886 474147.35325 14.117501708984376, 143206.113 474148.45625 14.117501708984376, 143205.178 474145.41725 14.117501708984376, 143197.242 474147.85925 14.117501708984376, 143196.801 474146.55225 14.117501708984376, 143195.317 474145.80925 14.117501708984376, 143192.421 474146.70425 14.117501708984376, 143191.75900000002 474148.13425 14.117501708984376, 143191.627 474148.12725 14.117501708984376, 143192.03100000002 474149.46325000003 14.117501708984376, 143180.837 474152.90825 14.117501708984376, 143184.19 474163.80225 14.117501708984376, 143190.239 474161.94025 14.117501708984376, 143189.815 474160.56225 14.117501708984376))",920,4144,0.43075944438605857,0.33968507687422334,0.8016386721303836,0.8016386721299017,0.34953250954866866,0.27100857033851067,0.6609808860421338,0.6609808877652743,0.7405808253394608,0.7610177206295856,0.5018908053491731,0.4550020236333635,0.08603478131864839,2.060927759131513,0.7860020124147942,0.9502386032843115,0.814982348278623,0.6705349686962849,0.6582672530539964,0.4421340279170837,0.6139798311977666,0.40358601850914144,0.6563226678898563,0.6133772212594227,0.5821867284055734,0.5645663928456183,0.5095320219259218,0.350503084526788,0.6866046351225126,0.6490086019363301,0.6266106492433369,0.47169393620009475,0.49473026742640414,1.0229047882346103,0.0,16.89580862224457
NL.IMBAG.Pand.0417100000007804-0,BuildingPart,1.2,84,28,16,1082.3588703182286,1408.7910709590117,1747.9436067679708,1960.2813048026082,64.8349963738493,12.943714049889028,18.549709609107488,898.5474696010774,148.67566899975665,471.99877360162316,148.67566899975665,14,56,14,1,14,1,20.484501708984375,20.484501708984375,0.0,20.484501708984375,20.484501708984375,0.0,20.484501708984375,13.204501708984374,"[  0.           0.         134.78148699   0.           0.
   0.           0.           0.           0.           0.
   0.         101.08159201   0.           0.           0.
   0.           0.           0.           0.           0.
 135.0413307    0.           0.           0.           0.
   0.           0.           0.           0.         101.0943639
   0.           0.           0.           0.           0.
   0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143268.133 474150.32025 13.204501708984374, 143269.782 474149.70225000003 13.204501708984374, 143267.038 474142.41325 13.204501708984374, 143266.701 474142.54025 13.204501708984374, 143267.032 474143.42025 13.204501708984374, 143261.73500000002 474145.41425000003 13.204501708984374, 143260.678 474142.60625 13.204501708984374, 143248.95200000002 474147.02125 13.204501708984374, 143251.089 474152.61425 13.204501708984374, 143259.489 474149.44925 13.204501708984374, 143260.845 474153.04725 13.204501708984374, 143262.49300000002 474152.42625 13.204501708984374, 143263.59100000001 474155.34025 13.204501708984374, 143269.22 474153.21925 13.204501708984374, 143268.133 474150.32025 13.204501708984374))",273,1239,0.4444580572619841,0.3814138312954998,0.768289132881344,0.7682891328814502,0.40053302725747275,0.2990896536923351,0.6192184331480346,0.619218415358125,0.7522642982902509,0.8221317420427794,0.3022147342115826,0.09445150911473232,0.3681216056033233,1.4103461400182835,0.7644732937899651,0.8864505082888356,0.8420539340841864,0.7796071060299314,0.6760940161532721,0.5526446029962806,0.6688214476057225,0.567873512446641,0.6666768762016455,0.6626348766572521,0.6158081308537422,0.5934360588678289,0.565837367636293,0.5487019069451128,0.7036648575255904,0.7165388492790885,0.6483412452255499,0.567797146233845,0.5157521769361763,0.8597923928890155,0.0,1.2502559474059811
