id,type,lod,point_count,unique_point_count,surface_count,actual_volume,convex_hull_volume,obb_volume,aabb_volume,footprint_perimeter,obb_width,obb_length,surface_area,ground_area,wall_area,roof_area,ground_point_count,wall_point_count,roof_point_count,ground_surface-count,wall_surface_count,roof_surface_count,max_Z,min_Z,height_range,mean_Z,median_Z,std_Z,mode_Z,ground_Z,orientation_values,orientation_edges,errors,valid,hole_count,geometry,2d_grid_point_count,3d_grid_point_count,circularity_2d,hemisphericality_3d,convexity_2d,convexity_3d,fractality_2d,fractality_3d,rectangularity_2d,rectangularity_3d,squareness_2d,cubeness_3d,horizontal_elongation,min_vertical_elongation,max_vertical_elongation,form_factor_3D,equivalent_rectangularity_index_2d,equivalent_prism_index_3d,proximity_index_2d_,proximity_index_3d,exchange_index_2d,exchange_index_3d,spin_index_2d,spin_index_3d,perimeter_index_2d,circumference_index_3d,depth_index_2d,depth_index_3d,girth_index_2d,girth_index_3d,dispersion_index_2d,dispersion_index_3d,range_index_2d,range_index_3d,roughness_index_2d,roughness_index_3d,shared_walls_area,closest_distance
NL.IMBAG.Pand.0417100000018607-0,BuildingPart,2.2,24,8,6,28.382967599806666,28.38489513571222,31.274526301174227,35.31331252769564,13.638034180160341,3.1655157454159037,3.653756432078719,56.7390734231527,11.565215999922657,33.471145386651436,11.70271228277695,4,16,4,1,4,1,20.701501708984374,20.202501708984375,0.4989999999999988,20.451751708984375,20.451501708984374,0.24479621626977793,NA,17.997501708984373,"[8.0724112  0.         0.         0.         0.         0.
 0.         0.         0.         7.75393084 0.         0.
 0.         0.         0.         0.         0.         0.
 9.8608001  0.         0.         0.         0.         0.
 0.         0.         0.         7.78400324 0.         0.
 0.         0.         0.         0.         0.         0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143120.07400000002 473048.05825 17.997501708984373, 143120.277 473044.89925 17.997501708984373, 143116.63100000002 473044.66525 17.997501708984373, 143116.428 473047.82425 17.997501708984373, 143120.07400000002 473048.05825 17.997501708984373))",16,18,0.78137599200716,0.4993966544399263,1.0,0.9999320929002437,0.5315478802484275,0.44767945177495916,0.9999301820771791,0.9075426859060374,0.9974361194232855,0.983952673720365,0.1336270481459111,0.8235028316572318,0.8470876272689878,1.2429353716219196,1.0000024973613775,0.9914198346829401,1.1357179596931364,1.1641322569344894,0.9012413382478247,0.7253329163466257,1.2861451652627383,1.356932851473232,0.8839547454520282,0.7930618965851106,1.1019943307091824,1.104980348530017,0.8249213513655868,0.5155519152023395,0.8983874873234399,0.8275692817485714,0.7937771977048028,0.6832882897591825,0.9794623969844798,0.8950519112087423,0.0,0.19096859044786632
NL.IMBAG.Pand.0417100000018609-0,BuildingPart,2.2,102,31,22,174.80206798135066,190.36385635809665,311.6854753649228,475.29928490063105,28.868620851904687,6.254286693640764,8.358855543669645,195.5252958528697,50.947404999996536,69.42875914017006,73.75638134505971,8,66,28,1,17,4,26.022501708984375,21.603501708984375,4.4190000000000005,23.894001708984376,23.977001708984375,1.485626455164862,25.620501708984374,20.060501708984376,"[ 0.          0.         22.00507923  0.          1.34883592  0.
  0.          0.          0.          0.         17.30984908  0.
  0.          0.          0.          0.09550655  0.          0.
  0.          0.         16.41261286  0.          0.93810304  0.
  0.          0.          0.          0.          0.         10.47339561
  0.          0.          0.          0.          0.84537685  0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143066.69100000002 472919.94725 20.060501708984376, 143065.57 472915.69425 20.060501708984376, 143065.19700000001 472914.27925 20.060501708984376, 143057.168 472916.60425 20.060501708984376, 143057.32400000002 472917.13625 20.060501708984376, 143058.93000000002 472922.60525 20.060501708984376, 143061.08500000002 472921.92625 20.060501708984376, 143066.74300000002 472920.14225 20.060501708984376, 143066.69100000002 472919.94725 20.060501708984376))",90,257,0.7682098276534152,0.48597021442106486,0.9999680857515025,0.9182524000382065,0.41553970373959614,0.34660553720879694,0.9745350489667016,0.5608284049062331,0.9889970329695192,0.9662367666081418,0.25177715286905744,0.6787835528978479,0.7596585154039419,1.6296375535037801,0.9994160093620257,0.9766845495700357,0.9731613351586488,0.821338576513821,0.8668419264427373,0.7180843826917664,0.9264760639587803,0.6564306021306457,0.8764757998104769,0.7787829467236072,0.8810136392293417,0.6582076935221607,0.7636591191728981,0.5847413065400653,0.8695426506116799,0.8080368722304251,0.7728639238274116,0.6514187473604361,0.879113928443843,0.9425124528063661,0.0,21.093740682948244
NL.IMBAG.Pand.0417100000018611-0,BuildingPart,2.2,24,8,6,35.674310412076395,35.67604116740205,37.157766635021794,52.65221940021845,16.722923713915627,3.0126321217703853,5.5185629470275375,69.27338717662178,16.044432000034316,37.18439189647924,16.04456340018017,4,16,4,1,4,1,21.128501708984373,21.105501708984377,0.022999999999996135,21.117001708984375,21.117001708984375,0.008321658488544941,NA,18.893501708984374,"[ 0.          0.          6.70207185  0.          0.          0.
  0.          0.          0.          0.         11.5698626   0.
  0.          0.          0.          0.          0.          0.
  0.          6.61709921  0.          0.          0.          0.
  0.          0.          0.          0.         12.29535825  0.
  0.          0.          0.          0.          0.          0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143140.651 472938.37025 18.893501708984374, 143137.731 472938.89425 18.893501708984374, 143138.79 472944.31025 18.893501708984374, 143141.69700000001 472943.47825 18.893501708984374, 143140.651 472938.37025 18.893501708984374))",24,30,0.7209577152267183,0.4652829514104329,1.0,0.9999514869007597,0.507352114016941,0.43772541372591867,0.9650553971522637,0.9600768195377163,0.958098049840709,0.9386172920524518,0.4540911917307967,0.738809546316249,0.857413830698211,1.4805416262845181,1.0023139650966877,1.00287310433528,0.9946234329892247,0.9469862728496248,0.7752455435080611,0.6073685315169823,0.9539850082179294,0.8579113967361842,0.8490922889926148,0.7565217613446396,0.8762648149983969,0.832024591145858,0.6544761580035937,0.35588346605587856,0.789794476836577,0.736269500032734,0.7260160764786172,0.6177521296374958,0.9116835410122728,1.1522689498390124,0.0,1.6336337757004962
NL.IMBAG.Pand.0417100000018613-0,BuildingPart,2.2,166,50,35,522.8850247805918,601.0442162184771,803.21489450834,1275.3331011071002,40.34903887623688,8.143839396827865,12.200462067792126,427.53733173605076,92.12940550002989,190.8275486923592,128.45788761633412,12,108,46,1,28,6,19.702501708984375,14.717501708984376,4.984999999999999,17.59537127420177,18.234501708984375,1.6585277338218773,18.563501708984376,11.618501708984375,"[ 0.          0.95470109 51.56246919  0.          0.          0.
  0.          0.          0.          0.92174316  0.         45.48009067
  0.          0.          0.          2.07758198  0.          0.
  0.          0.73201066 54.50500514  5.95833043  0.          0.
  0.          0.          0.          0.19625575  0.         25.64610857
  0.          0.          1.00923789  1.78401415  0.          0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143378.30000000002 472916.90425 11.618501708984375, 143379.66600000003 472916.43025 11.618501708984375, 143379.312 472915.32525 11.618501708984375, 143379.40000000002 472915.29625 11.618501708984375, 143383.956 472913.78425 11.618501708984375, 143383.015 472910.85625 11.618501708984375, 143381.798 472907.07025 11.618501708984375, 143375.6 472909.23625 11.618501708984375, 143370.59000000003 472910.98725 11.618501708984375, 143370.46300000002 472911.03125 11.618501708984375, 143372.94100000002 472918.76225 11.618501708984375, 143375.23500000002 472917.96725 11.618501708984375, 143378.30000000002 472916.90425 11.618501708984375))",168,722,0.7111181189189499,0.4688167270421524,0.9700983343628391,0.8699609956657919,0.3883554419481885,0.30716783045017293,0.9272413471828811,0.6509901999522278,0.9515375504862061,0.9433637636717878,0.33249746185214557,0.38076584141450964,0.5866596274363342,1.4194740782694761,0.9710374479961056,0.9600952431315926,0.952264357096739,0.8352466573545918,0.8211106441968,0.7068403256485881,0.8833484515451347,0.6771386294324427,0.8432781978202389,0.7603473983748081,0.8152370096956743,0.618323012286999,0.7329691068452455,0.5708138406436577,0.8260408586220782,0.8050601739282527,0.7383872889060922,0.6382806958991345,0.7935696792874478,0.8611377518724951,0.0,4.2835897012016195
NL.IMBAG.Pand.0417100000018615-0,BuildingPart,2.2,54,17,12,40.54928866923082,40.81249889404723,52.17389633878631,75.74728358439224,14.431308086054354,2.930008361722472,4.330432692832336,70.3477421087359,12.53552899987477,42.01541150426335,15.79216188525936,7,36,11,1,9,2,18.993501708984375,17.272501708984375,1.721,18.229774436257102,18.885501708984375,0.7857673829863957,18.938501708984376,14.881501708984375,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.15605830e-03
 7.06278516e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.38206187e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.36353368e-01 7.00825600e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.39842422e+01]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143344.78300000002 472946.64425 14.881501708984375, 143344.075 472949.46225 14.881501708984375, 143346.10100000002 472949.92425 14.881501708984375, 143347.72100000002 472950.29325 14.881501708984375, 143348.29700000002 472950.42525000003 14.881501708984375, 143348.94700000001 472947.56825 14.881501708984375, 143346.87900000002 472947.11025 14.881501708984375, 143344.78300000002 472946.64425 14.881501708984375))",20,47,0.7563819097369994,0.5168370440905509,0.999781070335677,0.9935507446995655,0.5263791649017551,0.4196767843978697,0.9879671701367794,0.7771949483306329,0.9813538395499607,1.006729698422683,0.32339131686028144,0.7720045119018818,0.8457362730361349,1.0620717060025844,1.00013484363012,1.0224740690904264,1.0154527957298056,0.9380725092748832,0.8377686803769715,0.7311813021035835,1.0325974287723498,0.8750273249659914,0.8697021960056208,0.8114200868633962,0.9055036992829841,0.7760589881684552,0.7254360369079471,0.5311326546695209,0.8383544626628701,0.8122093585062012,0.7642882941071807,0.710620648362146,0.9568179303721964,0.9819535471070128,0.0,2.793157750387881
NL.IMBAG.Pand.0417100000018621-0,BuildingPart,2.2,48,15,11,89.7066328629672,90.88010847651702,111.92721234943019,114.92800862355321,23.914277453545964,4.303027632940581,7.723060792179085,127.4709365810944,32.91456249985901,57.87701455373949,36.67726245324436,6,32,10,1,8,2,18.249501708984376,17.016501708984375,1.2330000000000005,17.71000170898437,18.080501708984375,0.519167843765386,18.125501708984373,14.881501708984375,"[17.04687051  0.          0.          0.          0.          0.
  0.          0.          0.         11.6516457   0.          0.
  0.          0.          0.          0.          0.          0.
 17.39248618  0.          0.          0.          0.          0.
  0.          0.          0.         11.78601216  0.          0.
  0.          0.          0.          0.          0.          0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143389.545 472892.03525 14.881501708984375, 143389.6 472889.79025 14.881501708984375, 143381.87800000003 472889.66225 14.881501708984375, 143381.88900000002 472891.67425 14.881501708984375, 143381.901 472893.96625 14.881501708984375, 143389.49500000002 472894.08125 14.881501708984375, 143389.545 472892.03525 14.881501708984375))",40,84,0.7232416421514025,0.46873688954039,0.9999795231604659,0.9870876517070505,0.4496862538415204,0.3816470447720538,0.9904316232975984,0.801472948177324,0.9596144325646436,0.9432566600644539,0.44283390371624043,0.576807032031074,0.7642112260620154,1.6424987573571848,1.000943062945963,0.9982366251498305,0.9710963890639039,0.9056875304080952,0.7774907943700596,0.6070017741602952,0.8949897331956492,0.7820444627168004,0.8504361481918572,0.760261073298174,0.9097032071290013,0.811492061303669,0.6627500294054608,0.5380666930188631,0.7900026087061667,0.7351973546737764,0.7351148275750997,0.6112111494949747,0.8744270930492248,1.1130876814038513,0.0,13.10405731549369
NL.IMBAG.Pand.0417100000018627-0,BuildingPart,2.2,30,10,7,68.02143282524096,68.51497482733106,77.29964471475762,144.89693329964882,20.589383639635685,3.3228330022677097,7.032398654753814,107.2443501238349,22.94809650008043,61.01171421105185,23.284529323440175,5,20,5,1,5,1,19.666501708984377,18.973501708984376,0.6930000000000014,19.253101708984374,19.098501708984376,0.2924931452188251,NA,16.358501708984377,"[ 0.          0.          0.          0.          0.          0.
  0.          9.63372421  0.          0.          0.          0.
  0.          0.          0.          0.         22.68196454  0.
  0.          0.          0.          0.          0.          0.
  0.         10.02061617  0.          0.          0.          0.
  0.          0.          0.50390046  0.         18.17150884  0.        ]","[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130.
 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270.
 280. 290. 300. 310. 320. 330. 340. 350. 360.]",[],True,0,"POLYGON Z ((143035.105 473280.31625 16.358501708984377, 143028.63 473277.68625 16.358501708984377, 143027.454 473280.78425 16.358501708984377, 143033.744 473283.29225 16.358501708984377, 143033.89500000002 473283.41125 16.358501708984377, 143035.105 473280.31625 16.358501708984377))",48,90,0.6802520195793248,0.46056966689880446,0.9920070453470139,0.9927965820124155,0.4820714953608295,0.3982568744959749,0.9820524198014279,0.8799708339701423,0.9306577092112622,0.9322677890312746,0.5274964965159483,0.642417408097488,0.8310409725411552,1.3771549800643876,0.9968132538060179,0.9867956329916606,0.8881798732971051,0.8129097598139161,0.723477245792043,0.6194138798471509,0.7498043450788321,0.6313282729853467,0.8247739202832038,0.751404087453569,0.7693926869610277,0.702807202664521,0.6051755821637674,0.568467903498124,0.74461491322992,0.7417147438352971,0.6949692699888741,0.5992143939375815,0.8779624957847166,1.077610698237673,22.50134528265902,-0.0
